Job_ID,Kategori_Pencarian,Domain_Compana,Posisi,Perusahaan,Skill_Name
JOB_0068,data-scientist,data_science,Data Lead,PT Haju Medical Indonesia,Excel
JOB_0068,data-scientist,data_science,Data Lead,PT Haju Medical Indonesia,TypeScript
JOB_0068,data-scientist,data_science,Data Lead,PT Haju Medical Indonesia,Problem Solving
JOB_0069,data-scientist,data_science,Data Analyst,Pengiklan Anonim,Excel
JOB_0071,data-scientist,data_science,Mine Analyst,PT. Berkat Maritim Abadi,Tableau
JOB_0071,data-scientist,data_science,Mine Analyst,PT. Berkat Maritim Abadi,Power BI
JOB_0071,data-scientist,data_science,Mine Analyst,PT. Berkat Maritim Abadi,Excel
JOB_0072,data-scientist,data_science,Data Analyst,PT Rsystems Ibizcs International,SQL
JOB_0072,data-scientist,data_science,Data Analyst,PT Rsystems Ibizcs International,Power BI
JOB_0072,data-scientist,data_science,Data Analyst,PT Rsystems Ibizcs International,GCP
JOB_0073,data-scientist,data_science,Database Administrator,PT Karisma Zona Kreatifku,PostgreSQL
JOB_0073,data-scientist,data_science,Database Administrator,PT Karisma Zona Kreatifku,MySQL
JOB_0073,data-scientist,data_science,Database Administrator,PT Karisma Zona Kreatifku,ETL
JOB_0073,data-scientist,data_science,Database Administrator,PT Karisma Zona Kreatifku,TypeScript
JOB_0073,data-scientist,data_science,Database Administrator,PT Karisma Zona Kreatifku,AWS
JOB_0073,data-scientist,data_science,Database Administrator,PT Karisma Zona Kreatifku,Linux
JOB_0074,data-scientist,data_science,IT Manager (Enterprise Systems & Data),CV Unitech Indonesia,SQL
JOB_0074,data-scientist,data_science,IT Manager (Enterprise Systems & Data),CV Unitech Indonesia,ETL
JOB_0074,data-scientist,data_science,IT Manager (Enterprise Systems & Data),CV Unitech Indonesia,JavaScript
JOB_0074,data-scientist,data_science,IT Manager (Enterprise Systems & Data),CV Unitech Indonesia,TypeScript
JOB_0074,data-scientist,data_science,IT Manager (Enterprise Systems & Data),CV Unitech Indonesia,React.js
JOB_0074,data-scientist,data_science,IT Manager (Enterprise Systems & Data),CV Unitech Indonesia,Next.js
JOB_0074,data-scientist,data_science,IT Manager (Enterprise Systems & Data),CV Unitech Indonesia,Vue.js
JOB_0074,data-scientist,data_science,IT Manager (Enterprise Systems & Data),CV Unitech Indonesia,Node.js
JOB_0074,data-scientist,data_science,IT Manager (Enterprise Systems & Data),CV Unitech Indonesia,REST API
JOB_0074,data-scientist,data_science,IT Manager (Enterprise Systems & Data),CV Unitech Indonesia,Docker
JOB_0074,data-scientist,data_science,IT Manager (Enterprise Systems & Data),CV Unitech Indonesia,CI/CD
JOB_0074,data-scientist,data_science,IT Manager (Enterprise Systems & Data),CV Unitech Indonesia,Linux
JOB_0075,data-scientist,data_science,Database Engineer,PT. Circleka Indonesia Utama,SQL
JOB_0075,data-scientist,data_science,Database Engineer,PT. Circleka Indonesia Utama,Tableau
JOB_0075,data-scientist,data_science,Database Engineer,PT. Circleka Indonesia Utama,ETL
JOB_0075,data-scientist,data_science,Database Engineer,PT. Circleka Indonesia Utama,TypeScript
JOB_0075,data-scientist,data_science,Database Engineer,PT. Circleka Indonesia Utama,Docker
JOB_0076,data-scientist,data_science,Data Analyst Staff,Orang Tua Group,SQL
JOB_0077,data-scientist,data_science,AI Engineer,AME Mineral Economics Pty Ltd,Python
JOB_0077,data-scientist,data_science,AI Engineer,AME Mineral Economics Pty Ltd,Excel
JOB_0077,data-scientist,data_science,AI Engineer,AME Mineral Economics Pty Ltd,Machine Learning
JOB_0077,data-scientist,data_science,AI Engineer,AME Mineral Economics Pty Ltd,TypeScript
JOB_0077,data-scientist,data_science,AI Engineer,AME Mineral Economics Pty Ltd,REST API
JOB_0077,data-scientist,data_science,AI Engineer,AME Mineral Economics Pty Ltd,Azure
JOB_0077,data-scientist,data_science,AI Engineer,AME Mineral Economics Pty Ltd,CI/CD
JOB_0077,data-scientist,data_science,AI Engineer,AME Mineral Economics Pty Ltd,Git
JOB_0078,data-scientist,data_science,Program Analyst – SQL & Reporting,PT AMC Bintan,SQL
JOB_0078,data-scientist,data_science,Program Analyst – SQL & Reporting,PT AMC Bintan,Excel
JOB_0078,data-scientist,data_science,Program Analyst – SQL & Reporting,PT AMC Bintan,Data Modeling
JOB_0078,data-scientist,data_science,Program Analyst – SQL & Reporting,PT AMC Bintan,TypeScript
JOB_0079,data-scientist,data_science,Admin Operasional & Sistem,PT. Sinergi Innovate Pratama,Excel
JOB_0079,data-scientist,data_science,Admin Operasional & Sistem,PT. Sinergi Innovate Pratama,TypeScript
JOB_0080,data-scientist,data_science,Data Engineer (ETL),PT Lawencon Internasional,SQL
JOB_0080,data-scientist,data_science,Data Engineer (ETL),PT Lawencon Internasional,PostgreSQL
JOB_0080,data-scientist,data_science,Data Engineer (ETL),PT Lawencon Internasional,Hadoop
JOB_0080,data-scientist,data_science,Data Engineer (ETL),PT Lawencon Internasional,Data Modeling
JOB_0080,data-scientist,data_science,Data Engineer (ETL),PT Lawencon Internasional,ETL
JOB_0080,data-scientist,data_science,Data Engineer (ETL),PT Lawencon Internasional,TypeScript
JOB_0083,data-scientist,data_science,Sr. Resource Geologist GC,PT Masmindo Dwi Area,TypeScript
JOB_0084,data-scientist,data_science,"MYP AI, Coding & Digital Curriculum Specialist (ICT) - BINUS SCHOOL Simprug",Yayasan Bina Nusantara,Python
JOB_0084,data-scientist,data_science,"MYP AI, Coding & Digital Curriculum Specialist (ICT) - BINUS SCHOOL Simprug",Yayasan Bina Nusantara,Excel
JOB_0084,data-scientist,data_science,"MYP AI, Coding & Digital Curriculum Specialist (ICT) - BINUS SCHOOL Simprug",Yayasan Bina Nusantara,TypeScript
JOB_0085,data-scientist,data_science,Data Analyst Intern,PT Sejahtera Sama Kita,Python
JOB_0085,data-scientist,data_science,Data Analyst Intern,PT Sejahtera Sama Kita,SQL
JOB_0085,data-scientist,data_science,Data Analyst Intern,PT Sejahtera Sama Kita,Excel
JOB_0085,data-scientist,data_science,Data Analyst Intern,PT Sejahtera Sama Kita,TypeScript
JOB_0086,data-scientist,data_science,Digital Business Data Analyst,"PT. BFI FINANCE INDONESIA, Tbk",Python
JOB_0086,data-scientist,data_science,Digital Business Data Analyst,"PT. BFI FINANCE INDONESIA, Tbk",SQL
JOB_0086,data-scientist,data_science,Digital Business Data Analyst,"PT. BFI FINANCE INDONESIA, Tbk",TypeScript
JOB_0088,data-scientist,data_science,DATA ANALYST,PT Bringin Jati Indah,Python
JOB_0088,data-scientist,data_science,DATA ANALYST,PT Bringin Jati Indah,SQL
JOB_0088,data-scientist,data_science,DATA ANALYST,PT Bringin Jati Indah,R
JOB_0088,data-scientist,data_science,DATA ANALYST,PT Bringin Jati Indah,Tableau
JOB_0088,data-scientist,data_science,DATA ANALYST,PT Bringin Jati Indah,Power BI
JOB_0088,data-scientist,data_science,DATA ANALYST,PT Bringin Jati Indah,Excel
JOB_0088,data-scientist,data_science,DATA ANALYST,PT Bringin Jati Indah,Machine Learning
JOB_0088,data-scientist,data_science,DATA ANALYST,PT Bringin Jati Indah,TypeScript
JOB_0088,data-scientist,data_science,DATA ANALYST,PT Bringin Jati Indah,Java
JOB_0090,data-scientist,data_science,Market Analyst Staff,PT Aion Indomobil Distribution Indonesia,Excel
JOB_0090,data-scientist,data_science,Market Analyst Staff,PT Aion Indomobil Distribution Indonesia,TypeScript
JOB_0091,data-scientist,data_science,INTELLIGENCE AND INVESTIGATION,PT Trans Dana Profitri,Excel
JOB_0092,data-scientist,data_science,AI & Automation Specialist - Corporate Pollux Group,PT Mega Kuningan Pinnacle,Python
JOB_0092,data-scientist,data_science,AI & Automation Specialist - Corporate Pollux Group,PT Mega Kuningan Pinnacle,SQL
JOB_0092,data-scientist,data_science,AI & Automation Specialist - Corporate Pollux Group,PT Mega Kuningan Pinnacle,Power BI
JOB_0092,data-scientist,data_science,AI & Automation Specialist - Corporate Pollux Group,PT Mega Kuningan Pinnacle,TypeScript
JOB_0093,data-scientist,data_science,GM of Sales - Diagnostic & Measurement,PT Trust Recruit Indonesia,Excel
JOB_0093,data-scientist,data_science,GM of Sales - Diagnostic & Measurement,PT Trust Recruit Indonesia,TypeScript
JOB_0094,data-scientist,data_science,Integrated Pest Management Associate Scientist,PT Mars Symbioscience Indonesia,TypeScript
JOB_0094,data-scientist,data_science,Integrated Pest Management Associate Scientist,PT Mars Symbioscience Indonesia,Problem Solving
JOB_0095,data-scientist,data_science,Data Analyst Supervisor,Thamrin Group,SQL
JOB_0095,data-scientist,data_science,Data Analyst Supervisor,Thamrin Group,Tableau
JOB_0095,data-scientist,data_science,Data Analyst Supervisor,Thamrin Group,Power BI
JOB_0095,data-scientist,data_science,Data Analyst Supervisor,Thamrin Group,Excel
JOB_0095,data-scientist,data_science,Data Analyst Supervisor,Thamrin Group,TypeScript
JOB_0095,data-scientist,data_science,Data Analyst Supervisor,Thamrin Group,Golang
JOB_0096,data-scientist,data_science,Database Administrator,PT Data Integrasi Inovasi,Python
JOB_0096,data-scientist,data_science,Database Administrator,PT Data Integrasi Inovasi,SQL
JOB_0096,data-scientist,data_science,Database Administrator,PT Data Integrasi Inovasi,PostgreSQL
JOB_0096,data-scientist,data_science,Database Administrator,PT Data Integrasi Inovasi,MongoDB
JOB_0096,data-scientist,data_science,Database Administrator,PT Data Integrasi Inovasi,Excel
JOB_0096,data-scientist,data_science,Database Administrator,PT Data Integrasi Inovasi,TypeScript
JOB_0097,data-scientist,data_science,Data Engineer,PT Anggana Catur Prima,Python
JOB_0097,data-scientist,data_science,Data Engineer,PT Anggana Catur Prima,SQL
JOB_0097,data-scientist,data_science,Data Engineer,PT Anggana Catur Prima,Power BI
JOB_0097,data-scientist,data_science,Data Engineer,PT Anggana Catur Prima,Excel
JOB_0097,data-scientist,data_science,Data Engineer,PT Anggana Catur Prima,TypeScript
JOB_0097,data-scientist,data_science,Data Engineer,PT Anggana Catur Prima,Docker
JOB_0097,data-scientist,data_science,Data Engineer,PT Anggana Catur Prima,Linux
JOB_0098,data-scientist,data_science,Data Engineer,PT Mitra Informatika,Python
JOB_0098,data-scientist,data_science,Data Engineer,PT Mitra Informatika,Excel
JOB_0098,data-scientist,data_science,Data Engineer,PT Mitra Informatika,Data Modeling
JOB_0098,data-scientist,data_science,Data Engineer,PT Mitra Informatika,ETL
JOB_0098,data-scientist,data_science,Data Engineer,PT Mitra Informatika,TypeScript
JOB_0098,data-scientist,data_science,Data Engineer,PT Mitra Informatika,Java
JOB_0098,data-scientist,data_science,Data Engineer,PT Mitra Informatika,Linux
JOB_0099,data-scientist,data_science,IT Data Internship,PT. Kalbe Farma Tbk. (International Division),Python
JOB_0099,data-scientist,data_science,IT Data Internship,PT. Kalbe Farma Tbk. (International Division),SQL
JOB_0099,data-scientist,data_science,IT Data Internship,PT. Kalbe Farma Tbk. (International Division),Tableau
JOB_0099,data-scientist,data_science,IT Data Internship,PT. Kalbe Farma Tbk. (International Division),Power BI
JOB_0099,data-scientist,data_science,IT Data Internship,PT. Kalbe Farma Tbk. (International Division),ETL
JOB_0099,data-scientist,data_science,IT Data Internship,PT. Kalbe Farma Tbk. (International Division),TypeScript
JOB_0100,data-scientist,data_science,Machine Learning Engineering Section Head,OLX Indonesia,Excel
JOB_0100,data-scientist,data_science,Machine Learning Engineering Section Head,OLX Indonesia,Machine Learning
JOB_0100,data-scientist,data_science,Machine Learning Engineering Section Head,OLX Indonesia,Deep Learning
JOB_0100,data-scientist,data_science,Machine Learning Engineering Section Head,OLX Indonesia,TypeScript
JOB_0100,data-scientist,data_science,Machine Learning Engineering Section Head,OLX Indonesia,CI/CD
JOB_0101,data-scientist,data_science,Senior Machine Learning Engineer,Tetra Data Teknologi,Python
JOB_0101,data-scientist,data_science,Senior Machine Learning Engineer,Tetra Data Teknologi,Machine Learning
JOB_0101,data-scientist,data_science,Senior Machine Learning Engineer,Tetra Data Teknologi,Deep Learning
JOB_0101,data-scientist,data_science,Senior Machine Learning Engineer,Tetra Data Teknologi,TensorFlow
JOB_0101,data-scientist,data_science,Senior Machine Learning Engineer,Tetra Data Teknologi,PyTorch
JOB_0101,data-scientist,data_science,Senior Machine Learning Engineer,Tetra Data Teknologi,TypeScript
JOB_0101,data-scientist,data_science,Senior Machine Learning Engineer,Tetra Data Teknologi,REST API
JOB_0101,data-scientist,data_science,Senior Machine Learning Engineer,Tetra Data Teknologi,Docker
JOB_0101,data-scientist,data_science,Senior Machine Learning Engineer,Tetra Data Teknologi,CI/CD
JOB_0101,data-scientist,data_science,Senior Machine Learning Engineer,Tetra Data Teknologi,Git
JOB_0101,data-scientist,data_science,Senior Machine Learning Engineer,Tetra Data Teknologi,Linux
JOB_0101,data-scientist,data_science,Senior Machine Learning Engineer,Tetra Data Teknologi,Microservices
JOB_0102,data-scientist,data_science,Senior Data Engineer,PT DAPUR SEHAT INDONESIA,Python
JOB_0102,data-scientist,data_science,Senior Data Engineer,PT DAPUR SEHAT INDONESIA,SQL
JOB_0102,data-scientist,data_science,Senior Data Engineer,PT DAPUR SEHAT INDONESIA,R
JOB_0102,data-scientist,data_science,Senior Data Engineer,PT DAPUR SEHAT INDONESIA,BigQuery
JOB_0102,data-scientist,data_science,Senior Data Engineer,PT DAPUR SEHAT INDONESIA,Snowflake
JOB_0102,data-scientist,data_science,Senior Data Engineer,PT DAPUR SEHAT INDONESIA,TypeScript
JOB_0103,data-scientist,data_science,Data Engineer Lead,Kawan Lama Group,Python
JOB_0103,data-scientist,data_science,Data Engineer Lead,Kawan Lama Group,SQL
JOB_0103,data-scientist,data_science,Data Engineer Lead,Kawan Lama Group,Snowflake
JOB_0103,data-scientist,data_science,Data Engineer Lead,Kawan Lama Group,Spark
JOB_0103,data-scientist,data_science,Data Engineer Lead,Kawan Lama Group,Data Modeling
JOB_0103,data-scientist,data_science,Data Engineer Lead,Kawan Lama Group,ETL
JOB_0103,data-scientist,data_science,Data Engineer Lead,Kawan Lama Group,TypeScript
JOB_0103,data-scientist,data_science,Data Engineer Lead,Kawan Lama Group,Docker
JOB_0103,data-scientist,data_science,Data Engineer Lead,Kawan Lama Group,Kubernetes
JOB_0103,data-scientist,data_science,Data Engineer Lead,Kawan Lama Group,AWS
JOB_0103,data-scientist,data_science,Data Engineer Lead,Kawan Lama Group,CI/CD
JOB_0104,data-scientist,data_science,Senior Data Architect,Yayasan Bina Nusantara,SQL
JOB_0104,data-scientist,data_science,Senior Data Architect,Yayasan Bina Nusantara,Data Modeling
JOB_0104,data-scientist,data_science,Senior Data Architect,Yayasan Bina Nusantara,TypeScript
JOB_0105,data-scientist,data_science,IT Finance Data & Analytics Partner,PT Bahari Eka Nusantara (Ben Line Agencies),Power BI
JOB_0105,data-scientist,data_science,IT Finance Data & Analytics Partner,PT Bahari Eka Nusantara (Ben Line Agencies),Excel
JOB_0105,data-scientist,data_science,IT Finance Data & Analytics Partner,PT Bahari Eka Nusantara (Ben Line Agencies),TypeScript
JOB_0106,data-scientist,data_science,ETL Pentaho Developer,PT. BUSINESS ECLOUD INDONESIA INFORMATION TECHNOLOGY,Python
JOB_0106,data-scientist,data_science,ETL Pentaho Developer,PT. BUSINESS ECLOUD INDONESIA INFORMATION TECHNOLOGY,Machine Learning
JOB_0106,data-scientist,data_science,ETL Pentaho Developer,PT. BUSINESS ECLOUD INDONESIA INFORMATION TECHNOLOGY,ETL
JOB_0106,data-scientist,data_science,ETL Pentaho Developer,PT. BUSINESS ECLOUD INDONESIA INFORMATION TECHNOLOGY,HTML
JOB_0106,data-scientist,data_science,ETL Pentaho Developer,PT. BUSINESS ECLOUD INDONESIA INFORMATION TECHNOLOGY,JavaScript
JOB_0106,data-scientist,data_science,ETL Pentaho Developer,PT. BUSINESS ECLOUD INDONESIA INFORMATION TECHNOLOGY,TypeScript
JOB_0106,data-scientist,data_science,ETL Pentaho Developer,PT. BUSINESS ECLOUD INDONESIA INFORMATION TECHNOLOGY,Linux
JOB_0107,data-scientist,data_science,Data Manager,PT Trinusa Travelindo,SQL
JOB_0107,data-scientist,data_science,Data Manager,PT Trinusa Travelindo,Tableau
JOB_0107,data-scientist,data_science,Data Manager,PT Trinusa Travelindo,Excel
JOB_0107,data-scientist,data_science,Data Manager,PT Trinusa Travelindo,Machine Learning
JOB_0107,data-scientist,data_science,Data Manager,PT Trinusa Travelindo,TypeScript
JOB_0107,data-scientist,data_science,Data Manager,PT Trinusa Travelindo,GCP
JOB_0108,data-scientist,data_science,Junior Project Manager – AI & Computer Vision,Pengiklan Anonim,PyTorch
JOB_0109,data-scientist,data_science,Tencent Cloud- Big Data Migration Architect (Indonesia),PT Tencent Technology Indonesia,Python
JOB_0109,data-scientist,data_science,Tencent Cloud- Big Data Migration Architect (Indonesia),PT Tencent Technology Indonesia,SQL
JOB_0109,data-scientist,data_science,Tencent Cloud- Big Data Migration Architect (Indonesia),PT Tencent Technology Indonesia,Excel
JOB_0109,data-scientist,data_science,Tencent Cloud- Big Data Migration Architect (Indonesia),PT Tencent Technology Indonesia,BigQuery
JOB_0109,data-scientist,data_science,Tencent Cloud- Big Data Migration Architect (Indonesia),PT Tencent Technology Indonesia,Snowflake
JOB_0109,data-scientist,data_science,Tencent Cloud- Big Data Migration Architect (Indonesia),PT Tencent Technology Indonesia,Hadoop
JOB_0109,data-scientist,data_science,Tencent Cloud- Big Data Migration Architect (Indonesia),PT Tencent Technology Indonesia,Spark
JOB_0109,data-scientist,data_science,Tencent Cloud- Big Data Migration Architect (Indonesia),PT Tencent Technology Indonesia,TypeScript
JOB_0109,data-scientist,data_science,Tencent Cloud- Big Data Migration Architect (Indonesia),PT Tencent Technology Indonesia,Java
